"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 1999"	"1999/01"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 1999"	"1999/02"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 1999"	"1999/03"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 1999"	"1999/04"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 1999"	"1999/05"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 1999"	"1999/06"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 1999"	"1999/07"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 1999"	"1999/08"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 1999"	"1999/09"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 1999"	"1999/10"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 1999"	"1999/11"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 1999"	"1999/12"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2000"	"2000/01"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2000"	"2000/02"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2000"	"2000/03"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2000"	"2000/04"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2000"	"2000/05"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2000"	"2000/06"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2000"	"2000/07"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2000"	"2000/08"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2000"	"2000/09"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2000"	"2000/10"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2000"	"2000/11"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2000"	"2000/12"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2001"	"2001/01"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2001"	"2001/02"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2001"	"2001/03"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2001"	"2001/04"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2001"	"2001/05"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2001"	"2001/06"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2001"	"2001/07"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2001"	"2001/08"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2001"	"2001/09"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2001"	"2001/10"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2001"	"2001/11"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2001"	"2001/12"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2002"	"2002/01"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2002"	"2002/02"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2002"	"2002/03"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2002"	"2002/04"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2002"	"2002/05"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2002"	"2002/06"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2002"	"2002/07"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2002"	"2002/08"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2002"	"2002/09"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2002"	"2002/10"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2002"	"2002/11"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2002"	"2002/12"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2003"	"2003/01"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2003"	"2003/02"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2003"	"2003/03"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2003"	"2003/04"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2003"	"2003/05"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2003"	"2003/06"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2003"	"2003/07"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2003"	"2003/08"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2003"	"2003/09"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2003"	"2003/10"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2003"	"2003/11"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2003"	"2003/12"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2004"	"2004/01"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2004"	"2004/02"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2004"	"2004/03"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2004"	"2004/04"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2004"	"2004/05"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2004"	"2004/06"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2004"	"2004/07"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2004"	"2004/08"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2004"	"2004/09"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2004"	"2004/10"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2004"	"2004/11"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2004"	"2004/12"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2005"	"2005/01"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2005"	"2005/02"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2005"	"2005/03"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2005"	"2005/04"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2005"	"2005/05"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2005"	"2005/06"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2005"	"2005/07"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2005"	"2005/08"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2005"	"2005/09"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2005"	"2005/10"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2005"	"2005/11"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2005"	"2005/12"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2006"	"2006/01"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2006"	"2006/02"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2006"	"2006/03"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2006"	"2006/04"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2006"	"2006/05"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2006"	"2006/06"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2006"	"2006/07"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2006"	"2006/08"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2006"	"2006/09"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2006"	"2006/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2006"	"2006/11"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2006"	"2006/12"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2007"	"2007/01"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2007"	"2007/02"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2007"	"2007/03"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2007"	"2007/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2007"	"2007/05"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2007"	"2007/06"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2007"	"2007/07"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2007"	"2007/08"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2007"	"2007/09"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2007"	"2007/10"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2007"	"2007/11"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2007"	"2007/12"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2008"	"2008/01"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2008"	"2008/02"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2008"	"2008/03"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2008"	"2008/04"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2008"	"2008/05"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2008"	"2008/06"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2008"	"2008/07"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2008"	"2008/08"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2008"	"2008/09"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2008"	"2008/10"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2008"	"2008/11"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2008"	"2008/12"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2009"	"2009/01"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2009"	"2009/02"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2009"	"2009/03"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2009"	"2009/04"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2009"	"2009/05"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2009"	"2009/06"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2009"	"2009/07"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2009"	"2009/08"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2009"	"2009/09"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2009"	"2009/10"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2009"	"2009/11"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2009"	"2009/12"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2010"	"2010/01"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2010"	"2010/02"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2010"	"2010/03"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2010"	"2010/04"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2010"	"2010/05"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2010"	"2010/06"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2010"	"2010/07"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2010"	"2010/08"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2010"	"2010/09"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2010"	"2010/10"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2010"	"2010/11"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2010"	"2010/12"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2011"	"2011/01"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2011"	"2011/02"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2011"	"2011/03"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2011"	"2011/04"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2011"	"2011/05"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2011"	"2011/06"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2011"	"2011/07"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2011"	"2011/08"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2011"	"2011/09"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2011"	"2011/10"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2011"	"2011/11"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2011"	"2011/12"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2012"	"2012/01"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2012"	"2012/02"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2012"	"2012/03"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2012"	"2012/04"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2012"	"2012/05"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2012"	"2012/06"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2012"	"2012/07"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2012"	"2012/08"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2012"	"2012/09"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2012"	"2012/10"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2012"	"2012/11"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2012"	"2012/12"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2013"	"2013/01"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2013"	"2013/02"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2013"	"2013/03"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2013"	"2013/04"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2013"	"2013/05"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2013"	"2013/06"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2013"	"2013/07"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2013"	"2013/08"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2013"	"2013/09"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2013"	"2013/10"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2013"	"2013/11"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2013"	"2013/12"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2014"	"2014/01"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2014"	"2014/02"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2014"	"2014/03"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2014"	"2014/04"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2014"	"2014/05"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2014"	"2014/06"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2014"	"2014/07"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2014"	"2014/08"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2014"	"2014/09"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2014"	"2014/10"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2014"	"2014/11"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2014"	"2014/12"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2015"	"2015/01"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2015"	"2015/02"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2015"	"2015/03"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2015"	"2015/04"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2015"	"2015/05"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2015"	"2015/06"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2015"	"2015/07"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2015"	"2015/08"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2015"	"2015/09"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2015"	"2015/10"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2015"	"2015/11"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2015"	"2015/12"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2016"	"2016/01"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2016"	"2016/02"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2016"	"2016/03"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2016"	"2016/04"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2016"	"2016/05"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2016"	"2016/06"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2016"	"2016/07"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2016"	"2016/08"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2016"	"2016/09"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2016"	"2016/10"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2016"	"2016/11"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2016"	"2016/12"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2018"	"2018/01"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2018"	"2018/02"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2018"	"2018/03"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2018"	"2018/04"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2018"	"2018/05"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2018"	"2018/06"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2018"	"2018/07"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2018"	"2018/08"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2018"	"2018/09"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2018"	"2018/10"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2018"	"2018/11"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2018"	"2018/12"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	71	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 1999"	"1999/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 1999"	"1999/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 1999"	"1999/03"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 1999"	"1999/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 1999"	"1999/05"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 1999"	"1999/06"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 1999"	"1999/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 1999"	"1999/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 1999"	"1999/09"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 1999"	"1999/10"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 1999"	"1999/11"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 1999"	"1999/12"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2000"	"2000/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2000"	"2000/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2000"	"2000/03"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2000"	"2000/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2000"	"2000/05"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2000"	"2000/06"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2000"	"2000/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2000"	"2000/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2000"	"2000/09"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2000"	"2000/10"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2000"	"2000/11"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2000"	"2000/12"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2001"	"2001/05"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2001"	"2001/12"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2003"	"2003/01"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2003"	"2003/02"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2003"	"2003/03"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2003"	"2003/04"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2003"	"2003/05"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2003"	"2003/06"	Suppressed	Not Applicable	Not Applicable
